id_reporte,fecha_reporte,año,entidad_federativa,alcaldia_municipio,tipo_reporte,tipo_animal,genero_animal,genero_reportante,edad_reportante_rango,instancia_atiende,estatus_atencion,medio_denuncia
MX-MA-01306,30/06/2025,2025,Hidalgo,Municipio 4,Criadero clandestino,Otro,Macho,Mujer,60+,Consejo Ciudadano,Recibido,Chat
MX-MA-01307,22/04/2024,2024,Ciudad de México,Benito Juárez,Abandono,Perro,Hembra,Mujer,51-60,Fiscalía General de Justicia,Concluido sin infracción,Chat
MX-MA-01308,21/11/2024,2024,Ciudad de México,Azcapotzalco,Peleas clandestinas,Perro,Hembra,No especificado,21-30,PAOT,Recibido,Presencial
MX-MA-01309,08/04/2022,2022,Ciudad de México,Venustiano Carranza,Falta de alimento,Perro,Hembra,Mujer,51-60,Fiscalía General de Justicia,Recibido,Presencial
MX-MA-01310,13/11/2024,2024,Ciudad de México,Iztacalco,Falta de alimento,Perro,Hembra,Mujer,18-20,PAOT,Recibido,Chat
MX-MA-01311,08/05/2020,2020,Ciudad de México,Cuauhtémoc,Agresión física,Perro,Macho,Mujer,60+,Instituto de Bienestar Animal Estatal,Animal resguardado,Teléfono
MX-MA-01312,14/12/2025,2025,Ciudad de México,Iztacalco,Animal amarrado,Perro,No especificado,No especificado,31-40,PAOT,Animal resguardado,Chat
MX-MA-01313,04/12/2023,2023,Ciudad de México,Coyoacán,Criadero clandestino,Perro,Macho,Hombre,21-30,Instituto de Bienestar Animal Estatal,En investigación,Teléfono
MX-MA-01314,14/12/2024,2024,Jalisco,Municipio 8,Animal amarrado,Perro,Hembra,Mujer,31-40,PAOT,En investigación,Chat
MX-MA-01315,12/03/2022,2022,Ciudad de México,Coyoacán,Falta de atención veterinaria,Perro,No especificado,Mujer,18-20,Consejo Ciudadano,En investigación,Chat
MX-MA-01316,18/11/2023,2023,Ciudad de México,Iztacalco,Maltrato en azotea,Perro,Macho,Mujer,60+,Brigada de Vigilancia Animal,Canalizado,Teléfono
MX-MA-01317,19/02/2023,2023,Ciudad de México,Venustiano Carranza,Hacinamiento,Perro,Hembra,Mujer,18-20,Brigada de Vigilancia Animal,Canalizado,Teléfono
MX-MA-01318,17/11/2024,2024,Estado de México,Municipio 8,Animal amarrado,Perro,Macho,Mujer,41-50,PAOT,En investigación,Chat
MX-MA-01319,26/11/2020,2020,Ciudad de México,Tlalpan,Hacinamiento,Perro,Macho,Hombre,31-40,Consejo Ciudadano,Con sanción,Presencial
MX-MA-01320,21/01/2019,2019,Ciudad de México,Gustavo A. Madero,Animal amarrado,Perro,Hembra,Mujer,60+,PAOT,En investigación,Chat
MX-MA-01321,08/06/2021,2021,Jalisco,Municipio 3,Falta de alimento,Gato,Hembra,Hombre,21-30,PROFEPA,Animal resguardado,Redes sociales
MX-MA-01322,14/08/2021,2021,Ciudad de México,Álvaro Obregón,Otro,Perro,No especificado,Mujer,41-50,PAOT,Concluido sin infracción,Teléfono
MX-MA-01323,18/01/2025,2025,Ciudad de México,Gustavo A. Madero,Falta de alimento,Perro,Hembra,Mujer,31-40,Instituto de Bienestar Animal Estatal,Canalizado,Chat
MX-MA-01324,24/10/2021,2021,Ciudad de México,Venustiano Carranza,Falta de alimento,Perro,Hembra,Hombre,41-50,PAOT,Con sanción,Chat
MX-MA-01325,06/07/2025,2025,Ciudad de México,Cuauhtémoc,Otro,Perro,Hembra,Mujer,18-20,PAOT,Con sanción,Redes sociales
MX-MA-01326,09/03/2022,2022,Ciudad de México,Tlalpan,Animal amarrado,Perro,No especificado,Mujer,21-30,PAOT,En investigación,Teléfono
MX-MA-01327,16/02/2021,2021,Ciudad de México,Benito Juárez,Falta de atención veterinaria,Perro,Macho,Mujer,21-30,Brigada de Vigilancia Animal,En investigación,Chat
MX-MA-01328,31/05/2024,2024,Jalisco,Municipio 5,Animal amarrado,Perro,No especificado,Mujer,51-60,PAOT,Animal resguardado,Teléfono
MX-MA-01329,17/06/2023,2023,Ciudad de México,Gustavo A. Madero,Animal amarrado,Perro,Macho,Mujer,21-30,Brigada de Vigilancia Animal,En investigación,Teléfono
MX-MA-01330,01/08/2023,2023,Ciudad de México,Gustavo A. Madero,Agresión física,Perro,Hembra,Mujer,41-50,Fiscalía General de Justicia,Recibido,Correo electrónico
MX-MA-01331,31/03/2023,2023,Ciudad de México,Iztapalapa,Animal amarrado,Perro,Macho,No especificado,21-30,Consejo Ciudadano,Canalizado,Teléfono
MX-MA-01332,12/04/2024,2024,Ciudad de México,Tlalpan,Abandono,Perro,Macho,Mujer,51-60,PROFEPA,Con sanción,Teléfono
MX-MA-01333,09/03/2021,2021,Querétaro,Municipio 11,Maltrato en azotea,Perro,Macho,Hombre,60+,PAOT,Con sanción,Chat
MX-MA-01334,04/10/2025,2025,Ciudad de México,Iztapalapa,Hacinamiento,Perro,Hembra,Mujer,31-40,PROFEPA,Animal resguardado,Presencial
MX-MA-01335,07/07/2025,2025,Guanajuato,Municipio 14,Otro,Perro,Macho,Hombre,31-40,PAOT,Canalizado,Chat
MX-MA-01336,29/09/2023,2023,Ciudad de México,Álvaro Obregón,Falta de alimento,Gato,Macho,Mujer,21-30,Consejo Ciudadano,Recibido,Redes sociales
MX-MA-01337,14/09/2021,2021,Ciudad de México,Álvaro Obregón,Hacinamiento,Otro,Hembra,Hombre,18-20,PAOT,Canalizado,Presencial
MX-MA-01338,19/05/2024,2024,Guanajuato,Municipio 7,Hacinamiento,Perro,No especificado,Mujer,21-30,Brigada de Vigilancia Animal,Con sanción,Teléfono
MX-MA-01339,26/03/2019,2019,Estado de México,Municipio 13,Otro,Perro,Macho,Mujer,41-50,Brigada de Vigilancia Animal,Recibido,Teléfono
MX-MA-01340,12/05/2019,2019,Estado de México,Municipio 10,Falta de alimento,Perro,Macho,Mujer,41-50,Fiscalía General de Justicia,En investigación,Teléfono
MX-MA-01341,04/09/2021,2021,Ciudad de México,Benito Juárez,Hacinamiento,Perro,Macho,Mujer,60+,PAOT,Recibido,Presencial
MX-MA-01342,01/06/2022,2022,Ciudad de México,Iztapalapa,Criadero clandestino,Perro,Macho,Mujer,31-40,PROFEPA,Canalizado,Teléfono
MX-MA-01343,23/06/2025,2025,Ciudad de México,Tlalpan,Agresión física,Gato,Hembra,Mujer,41-50,PAOT,Con sanción,Teléfono
MX-MA-01344,28/02/2024,2024,Ciudad de México,Venustiano Carranza,Otro,Ave de corral,Hembra,Mujer,31-40,Consejo Ciudadano,Concluido sin infracción,Redes sociales
MX-MA-01345,27/08/2024,2024,Puebla,Municipio 9,Falta de alimento,Perro,Hembra,Hombre,31-40,Fiscalía General de Justicia,Animal resguardado,Chat
MX-MA-01346,08/02/2022,2022,Ciudad de México,Tlalpan,Maltrato en azotea,Perro,Macho,Mujer,21-30,Brigada de Vigilancia Animal,Recibido,Chat
MX-MA-01347,14/03/2022,2022,Ciudad de México,Coyoacán,Otro,Perro,Hembra,Mujer,31-40,Brigada de Vigilancia Animal,Animal resguardado,Chat
MX-MA-01348,26/04/2022,2022,Ciudad de México,Cuauhtémoc,Falta de atención veterinaria,Perro,Hembra,Hombre,31-40,Fiscalía General de Justicia,Con sanción,Teléfono
MX-MA-01349,13/12/2025,2025,Jalisco,Municipio 6,Abandono,Perro,Hembra,Mujer,41-50,Brigada de Vigilancia Animal,En investigación,Chat
MX-MA-01350,12/12/2019,2019,Ciudad de México,Azcapotzalco,Falta de alimento,Perro,Hembra,Mujer,60+,Brigada de Vigilancia Animal,Animal resguardado,Chat
MX-MA-01351,23/07/2025,2025,Ciudad de México,Benito Juárez,Otro,Perro,Hembra,Mujer,31-40,PROFEPA,En investigación,Presencial
MX-MA-01352,13/10/2023,2023,Ciudad de México,Álvaro Obregón,Abandono,Perro,Hembra,Hombre,18-20,PROFEPA,Con sanción,Teléfono
MX-MA-01353,07/07/2022,2022,Ciudad de México,Venustiano Carranza,Falta de alimento,Perro,Macho,Hombre,31-40,PAOT,Con sanción,Presencial
MX-MA-01354,16/02/2024,2024,Jalisco,Municipio 3,Maltrato en azotea,Gato,No especificado,Hombre,41-50,Consejo Ciudadano,Con sanción,Chat
MX-MA-01355,22/07/2022,2022,Estado de México,Municipio 8,Abandono,Perro,Hembra,Mujer,21-30,Brigada de Vigilancia Animal,Canalizado,Teléfono
MX-MA-01356,08/01/2025,2025,Ciudad de México,Tlalpan,Falta de alimento,Perro,Hembra,Hombre,51-60,PAOT,Recibido,Redes sociales
MX-MA-01357,16/05/2025,2025,Jalisco,Municipio 9,Agresión física,Perro,Macho,Mujer,60+,Consejo Ciudadano,Canalizado,Teléfono
MX-MA-01358,02/10/2022,2022,Ciudad de México,Gustavo A. Madero,Falta de alimento,Perro,Hembra,Mujer,60+,Brigada de Vigilancia Animal,En investigación,Correo electrónico
MX-MA-01359,05/03/2021,2021,Ciudad de México,Azcapotzalco,Hacinamiento,Perro,Hembra,Mujer,21-30,PAOT,Con sanción,Presencial
MX-MA-01360,21/08/2023,2023,Jalisco,Municipio 6,Falta de atención veterinaria,Perro,Macho,Mujer,51-60,PROFEPA,Con sanción,Teléfono
MX-MA-01361,08/07/2025,2025,Estado de México,Municipio 9,Hacinamiento,Perro,Macho,Mujer,41-50,Fiscalía General de Justicia,Animal resguardado,Teléfono
MX-MA-01362,11/12/2021,2021,Ciudad de México,Iztapalapa,Criadero clandestino,Perro,Hembra,Mujer,31-40,Fiscalía General de Justicia,Recibido,Teléfono
MX-MA-01363,11/12/2023,2023,Hidalgo,Municipio 11,Criadero clandestino,Ave de corral,Hembra,Mujer,41-50,Instituto de Bienestar Animal Estatal,Con sanción,Teléfono
MX-MA-01364,15/05/2023,2023,Ciudad de México,Benito Juárez,Falta de atención veterinaria,Perro,Hembra,Mujer,51-60,Fiscalía General de Justicia,Animal resguardado,Teléfono
MX-MA-01365,26/10/2024,2024,Ciudad de México,Álvaro Obregón,Falta de alimento,Perro,Macho,Mujer,31-40,PAOT,Con sanción,Teléfono
MX-MA-01366,15/07/2021,2021,Guanajuato,Municipio 11,Maltrato en azotea,Perro,Hembra,Mujer,31-40,Brigada de Vigilancia Animal,Recibido,Chat
MX-MA-01367,22/11/2024,2024,Ciudad de México,Cuauhtémoc,Abandono,Perro,Macho,Hombre,31-40,Consejo Ciudadano,Recibido,Teléfono
MX-MA-01368,10/07/2025,2025,Ciudad de México,Tlalpan,Hacinamiento,Perro,Macho,Mujer,41-50,Brigada de Vigilancia Animal,Recibido,Presencial
MX-MA-01369,25/02/2021,2021,Ciudad de México,Cuauhtémoc,Falta de atención veterinaria,Perro,Macho,Hombre,21-30,PROFEPA,Concluido sin infracción,Presencial
MX-MA-01370,12/12/2021,2021,Ciudad de México,Coyoacán,Animal amarrado,Perro,Macho,Mujer,60+,PROFEPA,Concluido sin infracción,Chat
MX-MA-01371,30/04/2025,2025,Jalisco,Municipio 3,Otro,Gato,Macho,Mujer,41-50,Brigada de Vigilancia Animal,Animal resguardado,Presencial
MX-MA-01372,30/08/2021,2021,Ciudad de México,Cuauhtémoc,Falta de alimento,Ave de corral,Macho,Mujer,41-50,Fiscalía General de Justicia,En investigación,Teléfono
MX-MA-01373,13/01/2025,2025,Ciudad de México,Álvaro Obregón,Falta de atención veterinaria,Gato,Macho,Mujer,18-20,Brigada de Vigilancia Animal,En investigación,Teléfono
MX-MA-01374,14/11/2023,2023,Ciudad de México,Álvaro Obregón,Falta de alimento,Perro,Macho,Hombre,41-50,Brigada de Vigilancia Animal,Concluido sin infracción,Chat
MX-MA-01375,15/10/2021,2021,Ciudad de México,Cuauhtémoc,Otro,Perro,Hembra,Mujer,21-30,Instituto de Bienestar Animal Estatal,Con sanción,Chat
MX-MA-01376,17/06/2025,2025,Guanajuato,Municipio 12,Falta de alimento,Perro,Hembra,Mujer,18-20,Brigada de Vigilancia Animal,Animal resguardado,Chat
MX-MA-01377,09/11/2022,2022,Guanajuato,Municipio 12,Falta de alimento,Perro,Macho,Hombre,31-40,PAOT,Con sanción,Presencial
MX-MA-01378,24/04/2023,2023,Ciudad de México,Coyoacán,Animal amarrado,Perro,Hembra,Mujer,31-40,Brigada de Vigilancia Animal,Canalizado,Correo electrónico
MX-MA-01379,28/11/2022,2022,Ciudad de México,Iztacalco,Animal amarrado,Perro,Macho,Mujer,41-50,Consejo Ciudadano,Concluido sin infracción,Chat
MX-MA-01380,02/02/2023,2023,Ciudad de México,Iztapalapa,Agresión física,Perro,Hembra,Mujer,18-20,Consejo Ciudadano,Con sanción,Redes sociales
MX-MA-01381,22/11/2021,2021,Ciudad de México,Benito Juárez,Hacinamiento,Perro,Macho,Mujer,31-40,Consejo Ciudadano,Canalizado,Teléfono
MX-MA-01382,26/08/2022,2022,Ciudad de México,Coyoacán,Abandono,Perro,Macho,Mujer,21-30,Consejo Ciudadano,En investigación,Teléfono
MX-MA-01383,25/12/2025,2025,Ciudad de México,Benito Juárez,Falta de alimento,Perro,Hembra,Mujer,60+,PAOT,En investigación,Redes sociales
MX-MA-01384,04/06/2021,2021,Ciudad de México,Gustavo A. Madero,Animal amarrado,Perro,Hembra,No especificado,41-50,Fiscalía General de Justicia,Recibido,Chat
MX-MA-01385,29/11/2023,2023,Ciudad de México,Venustiano Carranza,Peleas clandestinas,Perro,Hembra,Mujer,41-50,Fiscalía General de Justicia,Concluido sin infracción,Chat
MX-MA-01386,29/07/2021,2021,Ciudad de México,Iztacalco,Maltrato en azotea,Ave de corral,Hembra,Mujer,31-40,PAOT,Recibido,Teléfono
MX-MA-01387,29/02/2024,2024,Ciudad de México,Benito Juárez,Maltrato en azotea,Perro,No especificado,Mujer,18-20,PAOT,En investigación,Chat
MX-MA-01388,13/03/2021,2021,Jalisco,Municipio 1,Maltrato en azotea,Perro,Macho,Hombre,60+,Instituto de Bienestar Animal Estatal,En investigación,Teléfono
MX-MA-01389,24/01/2025,2025,Querétaro,Municipio 11,Animal amarrado,Perro,Macho,Hombre,21-30,Fiscalía General de Justicia,Canalizado,Chat
MX-MA-01390,20/01/2022,2022,Jalisco,Municipio 4,Falta de alimento,Perro,Macho,Mujer,31-40,Fiscalía General de Justicia,En investigación,Teléfono
MX-MA-01391,05/06/2021,2021,Ciudad de México,Tlalpan,Agresión física,Perro,Macho,Mujer,41-50,Fiscalía General de Justicia,Concluido sin infracción,Teléfono
MX-MA-01392,10/09/2019,2019,Estado de México,Municipio 15,Criadero clandestino,Perro,Hembra,Mujer,18-20,Brigada de Vigilancia Animal,Recibido,Teléfono
MX-MA-01393,01/03/2021,2021,Ciudad de México,Iztacalco,Otro,Perro,Hembra,Mujer,51-60,PROFEPA,Recibido,Teléfono
MX-MA-01394,19/02/2023,2023,Ciudad de México,Azcapotzalco,Hacinamiento,Perro,Macho,Mujer,41-50,Brigada de Vigilancia Animal,Canalizado,Presencial
MX-MA-01395,01/05/2022,2022,Estado de México,Municipio 8,Falta de alimento,Perro,No especificado,Mujer,21-30,PAOT,En investigación,Teléfono
MX-MA-01396,02/10/2024,2024,Estado de México,Municipio 15,Falta de alimento,Gato,Hembra,Mujer,18-20,Consejo Ciudadano,En investigación,Teléfono
MX-MA-01397,11/03/2022,2022,Hidalgo,Municipio 8,Animal amarrado,Perro,Macho,Hombre,21-30,Brigada de Vigilancia Animal,Recibido,Chat
MX-MA-01398,18/07/2021,2021,Guanajuato,Municipio 15,Hacinamiento,Perro,Macho,Mujer,60+,PROFEPA,Con sanción,Chat
MX-MA-01399,21/08/2023,2023,Ciudad de México,Iztapalapa,Falta de alimento,Perro,Macho,Hombre,41-50,Brigada de Vigilancia Animal,Concluido sin infracción,Teléfono
MX-MA-01400,08/07/2024,2024,Ciudad de México,Iztapalapa,Otro,Perro,Macho,Mujer,21-30,Brigada de Vigilancia Animal,Recibido,Teléfono
MX-MA-01401,10/12/2021,2021,Ciudad de México,Iztacalco,Animal amarrado,Perro,Macho,Mujer,18-20,PAOT,Recibido,Correo electrónico
MX-MA-01402,23/12/2021,2021,Ciudad de México,Gustavo A. Madero,Otro,Perro,Hembra,Mujer,41-50,PAOT,Animal resguardado,Redes sociales
MX-MA-01403,04/10/2019,2019,Ciudad de México,Tlalpan,Peleas clandestinas,Perro,Macho,Mujer,41-50,PAOT,Concluido sin infracción,Teléfono
MX-MA-01404,02/08/2024,2024,Veracruz,Municipio 11,Maltrato en azotea,Perro,Macho,Mujer,31-40,PAOT,Canalizado,Chat
MX-MA-01405,27/10/2024,2024,Ciudad de México,Venustiano Carranza,Falta de atención veterinaria,Perro,No especificado,Mujer,31-40,Instituto de Bienestar Animal Estatal,Concluido sin infracción,Teléfono
MX-MA-01406,21/03/2022,2022,Querétaro,Municipio 14,Falta de atención veterinaria,Perro,Hembra,Mujer,21-30,PAOT,Con sanción,Teléfono
MX-MA-01407,01/08/2025,2025,Ciudad de México,Venustiano Carranza,Falta de atención veterinaria,Fauna silvestre,No especificado,Mujer,41-50,PAOT,Con sanción,Chat
MX-MA-01408,01/12/2024,2024,Hidalgo,Municipio 10,Falta de atención veterinaria,Perro,Macho,Hombre,60+,PROFEPA,Canalizado,Presencial
MX-MA-01409,20/02/2023,2023,Puebla,Municipio 9,Hacinamiento,Perro,Macho,Mujer,21-30,PROFEPA,Canalizado,Teléfono
MX-MA-01410,08/09/2025,2025,Ciudad de México,Álvaro Obregón,Otro,Perro,Hembra,Mujer,41-50,PAOT,Recibido,Presencial
MX-MA-01411,12/11/2021,2021,Ciudad de México,Cuauhtémoc,Maltrato en azotea,Perro,Macho,Mujer,31-40,Consejo Ciudadano,Animal resguardado,Teléfono
MX-MA-01412,28/07/2021,2021,Ciudad de México,Azcapotzalco,Peleas clandestinas,Perro,Macho,Hombre,31-40,Consejo Ciudadano,Concluido sin infracción,Teléfono
MX-MA-01413,24/05/2021,2021,Ciudad de México,Azcapotzalco,Otro,Perro,Hembra,Mujer,21-30,PAOT,En investigación,Teléfono
MX-MA-01414,17/01/2019,2019,Ciudad de México,Iztacalco,Agresión física,Fauna silvestre,Hembra,Mujer,51-60,PAOT,Animal resguardado,Teléfono
MX-MA-01415,20/12/2023,2023,Ciudad de México,Álvaro Obregón,Falta de alimento,Perro,Macho,Mujer,31-40,Fiscalía General de Justicia,Animal resguardado,Presencial
MX-MA-01416,09/07/2025,2025,Ciudad de México,Gustavo A. Madero,Abandono,Perro,Hembra,Mujer,41-50,Consejo Ciudadano,Animal resguardado,Chat
MX-MA-01417,22/04/2019,2019,Ciudad de México,Tlalpan,Hacinamiento,Perro,Macho,No especificado,21-30,PROFEPA,Con sanción,Teléfono
MX-MA-01418,16/08/2021,2021,Ciudad de México,Venustiano Carranza,Criadero clandestino,Perro,Macho,Mujer,21-30,PAOT,Animal resguardado,Correo electrónico
MX-MA-01419,16/08/2022,2022,Hidalgo,Municipio 7,Abandono,Perro,Macho,Mujer,18-20,Brigada de Vigilancia Animal,En investigación,Presencial
MX-MA-01420,01/05/2025,2025,Ciudad de México,Benito Juárez,Hacinamiento,Perro,Macho,Mujer,41-50,PROFEPA,Con sanción,Redes sociales
MX-MA-01421,05/07/2021,2021,Guanajuato,Municipio 9,Hacinamiento,Perro,Macho,Mujer,21-30,PAOT,Con sanción,Presencial
MX-MA-01422,20/02/2023,2023,Ciudad de México,Azcapotzalco,Falta de alimento,Perro,No especificado,Hombre,41-50,Brigada de Vigilancia Animal,En investigación,Teléfono
MX-MA-01423,18/12/2019,2019,Ciudad de México,Iztacalco,Falta de atención veterinaria,Perro,Hembra,Mujer,31-40,PROFEPA,Recibido,Presencial
MX-MA-01424,08/07/2021,2021,Jalisco,Municipio 14,Criadero clandestino,Perro,Hembra,Mujer,31-40,PAOT,Animal resguardado,Redes sociales
MX-MA-01425,06/10/2025,2025,Querétaro,Municipio 14,Agresión física,Perro,Macho,Mujer,31-40,Consejo Ciudadano,En investigación,Presencial
MX-MA-01426,27/11/2025,2025,Ciudad de México,Iztacalco,Falta de atención veterinaria,Gato,Macho,Mujer,31-40,Consejo Ciudadano,Con sanción,Redes sociales
MX-MA-01427,03/07/2019,2019,Ciudad de México,Coyoacán,Falta de atención veterinaria,Perro,Macho,Hombre,21-30,PAOT,Recibido,Teléfono
MX-MA-01428,01/02/2025,2025,Ciudad de México,Coyoacán,Agresión física,Otro,Macho,Mujer,21-30,Consejo Ciudadano,Recibido,Redes sociales
MX-MA-01429,23/07/2023,2023,Ciudad de México,Álvaro Obregón,Falta de alimento,Perro,Macho,Mujer,41-50,PAOT,Canalizado,Teléfono
MX-MA-01430,22/05/2025,2025,Ciudad de México,Iztapalapa,Otro,Perro,Hembra,Hombre,41-50,Consejo Ciudadano,En investigación,Teléfono
MX-MA-01431,08/04/2022,2022,Ciudad de México,Tlalpan,Animal amarrado,Perro,Hembra,Mujer,21-30,PAOT,Concluido sin infracción,Teléfono
MX-MA-01432,04/03/2023,2023,Hidalgo,Municipio 15,Agresión física,Perro,Hembra,Mujer,31-40,PAOT,Canalizado,Presencial
MX-MA-01433,21/08/2023,2023,Ciudad de México,Cuauhtémoc,Agresión física,Perro,Hembra,Mujer,21-30,PROFEPA,Recibido,Teléfono
MX-MA-01434,16/02/2024,2024,Ciudad de México,Coyoacán,Falta de atención veterinaria,Perro,No especificado,No especificado,21-30,Brigada de Vigilancia Animal,En investigación,Chat
MX-MA-01435,06/12/2021,2021,Ciudad de México,Cuauhtémoc,Falta de atención veterinaria,Perro,Macho,Mujer,18-20,Fiscalía General de Justicia,En investigación,Teléfono
MX-MA-01436,19/04/2019,2019,Ciudad de México,Benito Juárez,Falta de atención veterinaria,Perro,Macho,Hombre,60+,Brigada de Vigilancia Animal,En investigación,Correo electrónico
MX-MA-01437,25/11/2021,2021,Ciudad de México,Gustavo A. Madero,Falta de alimento,Perro,Macho,Mujer,21-30,PAOT,Con sanción,Teléfono
MX-MA-01438,23/11/2024,2024,Querétaro,Municipio 9,Otro,Perro,Hembra,Mujer,21-30,Brigada de Vigilancia Animal,Canalizado,Redes sociales
MX-MA-01439,02/11/2021,2021,Ciudad de México,Venustiano Carranza,Animal amarrado,Conejo,No especificado,Mujer,21-30,Brigada de Vigilancia Animal,Recibido,Presencial
MX-MA-01440,11/01/2024,2024,Guanajuato,Municipio 4,Animal amarrado,Perro,Macho,Mujer,21-30,PAOT,Canalizado,Chat
MX-MA-01441,26/01/2025,2025,Ciudad de México,Cuauhtémoc,Abandono,Perro,Hembra,Mujer,41-50,PROFEPA,Recibido,Teléfono
MX-MA-01442,19/06/2020,2020,Guanajuato,Municipio 3,Animal amarrado,Perro,Hembra,Mujer,18-20,Consejo Ciudadano,Recibido,Redes sociales
MX-MA-01443,04/05/2024,2024,Ciudad de México,Cuauhtémoc,Otro,Perro,Macho,Mujer,21-30,Fiscalía General de Justicia,En investigación,Presencial
MX-MA-01444,06/03/2022,2022,Ciudad de México,Iztacalco,Otro,Perro,Macho,Hombre,41-50,Instituto de Bienestar Animal Estatal,Con sanción,Redes sociales
MX-MA-01445,17/10/2025,2025,Ciudad de México,Álvaro Obregón,Animal amarrado,Perro,Macho,Hombre,31-40,PAOT,Animal resguardado,Teléfono
MX-MA-01446,16/04/2021,2021,Jalisco,Municipio 12,Otro,Perro,No especificado,Mujer,41-50,Consejo Ciudadano,Con sanción,Presencial
MX-MA-01447,05/02/2024,2024,Ciudad de México,Gustavo A. Madero,Peleas clandestinas,Perro,Macho,Mujer,41-50,Brigada de Vigilancia Animal,En investigación,Teléfono
MX-MA-01448,11/10/2025,2025,Ciudad de México,Benito Juárez,Otro,Perro,Hembra,Mujer,21-30,PROFEPA,En investigación,Chat
MX-MA-01449,17/04/2025,2025,Ciudad de México,Azcapotzalco,Agresión física,Perro,Macho,Mujer,41-50,Brigada de Vigilancia Animal,Canalizado,Presencial
MX-MA-01450,27/10/2024,2024,Jalisco,Municipio 13,Hacinamiento,Ave de corral,Hembra,Hombre,21-30,Instituto de Bienestar Animal Estatal,Concluido sin infracción,Teléfono
